time	SWE(1)	SWE(10)	SWE(2)	SWE(3)	SWE(4)	SWE(5)	SWE(6)	SWE(7)	SWE(8)	SWE(9)
26960.70833	0	0	0	0	0	0	0	0	0	0
26960.75	0	0	0	0	0	0	0	0	0	0
26960.79167	0	0	0	0	0	0	0	0	0	0
26960.83333	0	0	0	0	0	0	0	0	0	0
26960.875	0	0	0	0	0	0	0	0	0	0
26960.91667	0	0	0	0	0	0	0	0	0	0
26960.95833	0	0	0	0	0	0	0	0	0	0
26961	0	0	0	0	0	0	0	0	0	0
26961.04167	0	0	0	0	0	0	0	0	0	0
26961.08333	0	0	0	0	0	0	0	0	0	0
26961.125	0	0	0	0	0	0	0	0	0	0
26961.16667	0	0	0	0	0	0	0	0	0	0
26961.20833	0	0	0	0	0	0	0	0	0	0
26961.25	0	0	0	0	0	0	0	0	0	0
26961.29167	0	0	0	0	0	0	0	0	0	0
26961.33333	0	0	0	0	0	0	0	0	0	0
26961.375	0	0	0	0	0	0	0	0	0	0
26961.41667	0	0	0	0	0	0	0	0	0	0
26961.45833	0	0	0	0	0	0	0	0	0	0
26961.5	0	0	0	0	0	0	0	0	0	0
26961.54167	0	0	0	0	0	0	0	0	0	0
26961.58333	0	0	0	0	0	0	0	0	0	0
26961.625	0	0	0	0	0	0	0	0	0	0
26961.66667	0	0	0	0	0	0	0	0	0	0
26961.70833	0	0	0	0	0	0	0	0	0	0
26961.75	0	0	0	0	0	0	0	0	0	0
26961.79167	0	0	0	0	0	0	0	0	0	0
26961.83333	0	0	0	0	0	0	0	0	0	0
26961.875	0	0	0	0	0	0	0	0	0	0
26961.91667	0	0	0	0	0	0	0	0	0	0
26961.95833	0	0	0	0	0	0	0	0	0	0
26962	0	0	0	0	0	0	0	0	0	0
26962.04167	0	0	0	0	0	0	0	0	0	0
26962.08333	0	0	0	0	0	0	0	0	0	0
26962.125	0	0	0	0	0	0	0	0	0	0
26962.16667	0	0	0	0	0	0	0	0	0	0
26962.20833	0	0	0	0	0	0	0	0	0	0
26962.25	0	0	0	0	0	0	0	0	0	0
26962.29167	0	0	0	0	0	0	0	0	0	0
26962.33333	0	0	0	0	0	0	0	0	0	0
26962.375	0	0	0	0	0	0	0	0	0	0
26962.41667	0	0	0	0	0	0	0	0	0	0
26962.45833	0	0	0	0	0	0	0	0	0	0
26962.5	0	0	0	0	0	0	0	0	0	0
26962.54167	0	0	0	0	0	0	0	0	0	0
26962.58333	0	0	0	0	0	0	0	0	0	0
26962.625	0	0	0	0	0	0	0	0	0	0
26962.66667	0	0	0	0	0	0	0	0	0	0
26962.70833	0	0	0	0	0	0	0	0	0	0
26962.75	0	0	0	0	0	0	0	0	0	0
26962.79167	0	0	0	0	0	0	0	0	0	0
26962.83333	0	0	0	0	0	0	0	0	0	0
26962.875	0	0	0	0	0	0	0	0	0	0
26962.91667	0	0	0	0	0	0	0	0	0	0
26962.95833	0	0	0	0	0	0	0	0	0	0
26963	0	0	0	0	0	0	0	0	0	0
26963.04167	0	0	0	0	0	0	0	0	0	0
26963.08333	0	0	0	0	0	0	0	0	0	0
26963.125	0	0	0	0	0	0	0	0	0	0
26963.16667	0	0	0	0	0	0	0	0	0	0
26963.20833	0	0	0	0	0	0	0	0	0	0
26963.25	0	0	0	0	0	0	0	0	0	0
26963.29167	0	0	0	0	0	0	0	0	0	0
26963.33333	0	0	0	0	0	0	0	0	0	0
26963.375	0	0	0	0	0	0	0	0	0	0
26963.41667	0	0	0	0	0	0	0	0	0	0
26963.45833	0	0	0	0	0	0	0	0	0	0
26963.5	0	0	0	0	0	0	0	0	0	0
26963.54167	0	0	0	0	0	0	0	0	0	0
26963.58333	0	0	0	0	0	0	0	0	0	0
26963.625	0	0	0	0	0	0	0	0	0	0
26963.66667	0	0	0	0	0	0	0	0	0	0
26963.70833	0	0	0	0	0	0	0	0	0	0
26963.75	0	0	0	0	0	0	0	0	0	0
26963.79167	0	0	0	0	0	0	0	0	0	0
26963.83333	0	0	0	0	0	0	0	0	0	0
26963.875	0	0	0	0	0	0	0	0	0	0
26963.91667	0	0	0	0	0	0	0	0	0	0
26963.95833	0	0	0	0	0	0	0	0	0	0
26964	0	0	0	0	0	0	0	0	0	0
26964.04167	0	0	0	0	0	0	0	0	0	0
26964.08333	0	0	0	0	0	0	0	0	0	0
26964.125	0	0	0	0	0	0	0	0	0	0
26964.16667	0	0	0	0	0	0	0	0	0	0
26964.20833	0	0	0	0	0	0	0	0	0	0
26964.25	0	0	0	0	0	0	0	0	0	0
26964.29167	0	0	0	0	0	0	0	0	0	0
26964.33333	0	0	0	0	0	0	0	0	0	0
26964.375	0	0	0	0	0	0	0	0	0	0
26964.41667	0	0	0	0	0	0	0	0	0	0
26964.45833	0	0	0	0	0	0	0	0	0	0
26964.5	0	0	0	0	0	0	0	0	0	0
26964.54167	0	0	0	0	0	0	0	0	0	0
26964.58333	0	0	0	0	0	0	0	0	0	0
26964.625	0	0	0	0	0	0	0	0	0	0
26964.66667	0	0	0	0	0	0	0	0	0	0
26964.70833	0	0	0	0	0	0	0	0	0	0
26964.75	0	0	0	0	0	0	0	0	0	0
26964.79167	0	0	0	0	0	0	0	0	0	0
26964.83333	0	0	0	0	0	0	0	0	0	0
26964.875	0	0	0	0	0	0	0	0	0	0
26964.91667	0	0	0	0	0	0	0	0	0	0
26964.95833	0	0	0	0	0	0	0	0	0	0
26965	0	0	0	0	0	0	0	0	0	0
26965.04167	0	0	0	0	0	0	0	0	0	0
26965.08333	0	0	0	0	0	0	0	0	0	0
26965.125	0	0	0	0	0	0	0	0	0	0
26965.16667	0	0	0	0	0	0	0	0	0	0
26965.20833	0	0	0	0	0	0	0	0	0	0
26965.25	0	0	0	0	0	0	0	0	0	0
26965.29167	0	0	0	0	0	0	0	0	0	0
26965.33333	0	0	0	0	0	0	0	0	0	0
26965.375	0	0	0	0	0	0	0	0	0	0
26965.41667	0	0	0	0	0	0	0	0	0	0
26965.45833	0	0	0	0	0	0	0	0	0	0
26965.5	0	0	0	0	0	0	0	0	0	0
26965.54167	0	0	0	0	0	0	0	0	0	0
26965.58333	0	0	0	0	0	0	0	0	0	0
26965.625	0	0	0	0	0	0	0	0	0	0
26965.66667	0	0	0	0	0	0	0	0	0	0
26965.70833	0	0	0	0	0	0	0	0	0	0
26965.75	0	0	0	0	0	0	0	0	0	0
26965.79167	0	0	0	0	0	0	0	0	0	0
26965.83333	0	0	0	0	0	0	0	0	0	0
26965.875	0	0	0	0	0	0	0	0	0	0
26965.91667	0	0	0	0	0	0	0	0	0	0
26965.95833	0	0	0	0	0	0	0	0	0	0
26966	0	0	0	0	0	0	0	0	0	0
26966.04167	0	0	0	0	0	0	0	0	0	0
26966.08333	0	0	0	0	0	0	0	0	0	0
26966.125	0	0	0	0	0	0	0	0	0	0
26966.16667	0	0	0	0	0	0	0	0	0	0
26966.20833	0	0	0	0	0	0	0	0	0	0
26966.25	0	0	0	0	0	0	0	0	0	0
26966.29167	0	0	0	0	0	0	0	0	0	0
26966.33333	0	0	0	0	0	0	0	0	0	0
26966.375	0	0	0	0	0	0	0	0	0	0
26966.41667	0	0	0	0	0	0	0	0	0	0
26966.45833	0	0	0	0	0	0	0	0	0	0
26966.5	0	0	0	0	0	0	0	0	0	0
26966.54167	0	0	0	0	0	0	0	0	0	0
26966.58333	0	0	0	0	0	0	0	0	0	0
26966.625	0	0	0	0	0	0	0	0	0	0
26966.66667	0	0	0	0	0	0	0	0	0	0
26966.70833	0	0	0	0	0	0	0	0	0	0
26966.75	0	0	0	0	0	0	0	0	0	0
26966.79167	0	0	0	0	0	0	0	0	0	0
26966.83333	0	0	0	0	0	0	0	0	0	0
26966.875	0	0	0	0	0	0	0	0	0	0
26966.91667	0	0	0	0	0	0	0	0	0	0
26966.95833	0	0	0	0	0	0	0	0	0	0
26967	0	0	0	0	0	0	0	0	0	0
26967.04167	0	0	0	0	0	0	0	0	0	0
26967.08333	0	0	0	0	0	0	0	0	0	0
26967.125	0	0	0	0	0	0	0	0	0	0
26967.16667	0	0	0	0	0	0	0	0	0	0
26967.20833	0	0	0	0	0	0	0	0	0	0
26967.25	0	0	0	0	0	0	0	0	0	0
26967.29167	0	0	0	0	0	0	0	0	0	0
26967.33333	0	0	0	0	0	0	0	0	0	0
26967.375	0	0	0	0	0	0	0	0	0	0
26967.41667	0	0	0	0	0	0	0	0	0	0
26967.45833	0	0	0	0	0	0	0	0	0	0
26967.5	0	0	0	0	0	0	0	0	0	0
26967.54167	0	0	0	0	0	0	0	0	0	0
26967.58333	0	0	0	0	0	0	0	0	0	0
26967.625	0	0	0	0	0	0	0	0	0	0
26967.66667	0	0	0	0	0	0	0	0	0	0
26967.70833	0	0	0	0	0	0	0	0	0	0
26967.75	0	0	0	0	0	0	0	0	0	0
26967.79167	0	0	0	0	0	0	0	0	0	0
26967.83333	0	0	0	0	0	0	0	0	0	0
26967.875	0	0	0	0	0	0	0	0	0	0
26967.91667	0	0	0	0	0	0	0	0	0	0
26967.95833	0	0	0	0	0	0	0	0	0	0
26968	0	0	0	0	0	0	0	0	0	0
26968.04167	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028	0.0288028
26968.08333	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055	0.0576055
26968.125	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083	0.0864083
26968.16667	0.115211	0.115211	0.115211	0.115211	0.115211	0.115211	0.115211	0.115211	0.115211	0.115211
26968.20833	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014
26968.25	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014
26968.29167	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014	0.144014
26968.33333	0.172817	0.172817	0.172817	0.172817	0.172817	0.172817	0.172817	0.172817	0.172817	0.172817
26968.375	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.41667	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.45833	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.5	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.54167	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.58333	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.625	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.66667	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.70833	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.75	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619	0.201619
26968.79167	0.230422	0.230422	0.230422	0.230422	0.230422	0.230422	0.230422	0.230422	0.230422	0.230422
26968.83333	0.259225	0.259225	0.259225	0.259225	0.259225	0.259225	0.259225	0.259225	0.259225	0.259225
26968.875	0.288028	0.288028	0.288028	0.288028	0.288028	0.288028	0.288028	0.288028	0.288028	0.288028
26968.91667	0.316831	0.316831	0.316831	0.316831	0.316831	0.316831	0.316831	0.316831	0.316831	0.316831
26968.95833	0.345633	0.345633	0.345633	0.345633	0.345633	0.345633	0.345633	0.345633	0.345633	0.345633
26969	0.374436	0.374436	0.374436	0.374436	0.374436	0.374436	0.374436	0.374436	0.374436	0.374436
26969.04167	0.478579	0.478579	0.478579	0.478579	0.478579	0.478579	0.478579	0.478579	0.478579	0.478579
26969.08333	0.582722	0.582722	0.582722	0.582722	0.582722	0.582722	0.582722	0.582722	0.582722	0.582722
26969.125	0.686865	0.686865	0.686865	0.686865	0.686865	0.686865	0.686865	0.686865	0.686865	0.686865
26969.16667	0.791008	0.791008	0.791008	0.791008	0.791008	0.791008	0.791008	0.791008	0.791008	0.791008
26969.20833	0.895151	0.895151	0.895151	0.895151	0.895151	0.895151	0.895151	0.895151	0.895151	0.895151
26969.25	0.999294	0.999294	0.999294	0.999294	0.999294	0.999294	0.999294	0.999294	0.999294	0.999294
26969.29167	1.10344	1.10344	1.10344	1.10344	1.10344	1.10344	1.10344	1.10344	1.10344	1.10344
26969.33333	1.20758	1.20758	1.20758	1.20758	1.20758	1.20758	1.20758	1.20758	1.20758	1.20758
26969.375	1.31172	1.31172	1.31172	1.31172	1.31172	1.31172	1.31172	1.31172	1.31172	1.31172
26969.41667	1.41587	1.41587	1.41587	1.41587	1.41587	1.41587	1.41587	1.41587	1.41587	1.41587
26969.45833	1.52001	1.52001	1.52001	1.52001	1.52001	1.52001	1.52001	1.52001	1.52001	1.52001
26969.5	1.62415	1.62415	1.62415	1.62415	1.62415	1.62415	1.62415	1.62415	1.62415	1.62415
26969.54167	1.7283	1.7283	1.7283	1.7283	1.7283	1.7283	1.7283	1.7283	1.7283	1.7283
26969.58333	1.83244	1.83244	1.83244	1.83244	1.83244	1.83244	1.83244	1.83244	1.83244	1.83244
26969.625	1.93658	1.93658	1.93658	1.93658	1.93658	1.93658	1.93658	1.93658	1.93658	1.93658
26969.66667	2.04072	2.04072	2.04072	2.04072	2.04072	2.04072	2.04072	2.04072	2.04072	2.04072
26969.70833	2.14487	2.14487	2.14487	2.14487	2.14487	2.14487	2.14487	2.14487	2.14487	2.14487
26969.75	2.24901	2.24901	2.24901	2.24901	2.24901	2.24901	2.24901	2.24901	2.24901	2.24901
26969.79167	2.35315	2.35315	2.35315	2.35315	2.35315	2.35315	2.35315	2.35315	2.35315	2.35315
26969.83333	2.4573	2.4573	2.4573	2.4573	2.4573	2.4573	2.4573	2.4573	2.4573	2.4573
26969.875	2.56144	2.56144	2.56144	2.56144	2.56144	2.56144	2.56144	2.56144	2.56144	2.56144
26969.91667	2.66558	2.66558	2.66558	2.66558	2.66558	2.66558	2.66558	2.66558	2.66558	2.66558
26969.95833	2.76973	2.76973	2.76973	2.76973	2.76973	2.76973	2.76973	2.76973	2.76973	2.76973
26970	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.04167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.08333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.125	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.16667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.20833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.25	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.29167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.33333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.375	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.41667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.45833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.5	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.54167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.58333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.625	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.66667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.70833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.75	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.79167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.83333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.875	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.91667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26970.95833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.04167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.08333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.125	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.16667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.20833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.25	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.29167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.33333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.375	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.41667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.45833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.5	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.54167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.58333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.625	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.66667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.70833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.75	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.79167	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.83333	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.875	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.91667	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26971.95833	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26972	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387	2.87387
26972.04167	2.913	2.913	2.913	2.913	2.913	2.913	2.913	2.913	2.913	2.913
26972.08333	2.95213	2.95213	2.95213	2.95213	2.95213	2.95213	2.95213	2.95213	2.95213	2.95213
26972.125	2.99126	2.99126	2.99126	2.99126	2.99126	2.99126	2.99126	2.99126	2.99126	2.99126
26972.16667	3.0304	3.0304	3.0304	3.0304	3.0304	3.0304	3.0304	3.0304	3.0304	3.0304
26972.20833	3.06953	3.06953	3.06953	3.06953	3.06953	3.06953	3.06953	3.06953	3.06953	3.06953
26972.25	3.10866	3.10866	3.10866	3.10866	3.10866	3.10866	3.10866	3.10866	3.10866	3.10866
26972.29167	3.14779	3.14779	3.14779	3.14779	3.14779	3.14779	3.14779	3.14779	3.14779	3.14779
26972.33333	3.18692	3.18692	3.18692	3.18692	3.18692	3.18692	3.18692	3.18692	3.18692	3.18692
26972.375	3.22605	3.22605	3.22605	3.22605	3.22605	3.22605	3.22605	3.22605	3.22605	3.22605
26972.41667	3.26519	3.26519	3.26519	3.26519	3.26519	3.26519	3.26519	3.26519	3.26519	3.26519
26972.45833	3.30432	3.30432	3.30432	3.30432	3.30432	3.30432	3.30432	3.30432	3.30432	3.30432
26972.5	3.34345	3.34345	3.34345	3.34345	3.34345	3.34345	3.34345	3.34345	3.34345	3.34345
26972.54167	3.38258	3.38258	3.38258	3.38258	3.38258	3.38258	3.38258	3.38258	3.38258	3.38258
26972.58333	3.42171	3.42171	3.42171	3.42171	3.42171	3.42171	3.42171	3.42171	3.42171	3.42171
26972.625	3.46084	3.46084	3.46084	3.46084	3.46084	3.46084	3.46084	3.46084	3.46084	3.46084
26972.66667	3.49998	3.49998	3.49998	3.49998	3.49998	3.49998	3.49998	3.49998	3.49998	3.49998
26972.70833	3.53911	3.53911	3.53911	3.53911	3.53911	3.53911	3.53911	3.53911	3.53911	3.53911
26972.75	3.57824	3.57824	3.57824	3.57824	3.57824	3.57824	3.57824	3.57824	3.57824	3.57824
26972.79167	3.61737	3.61737	3.61737	3.61737	3.61737	3.61737	3.61737	3.61737	3.61737	3.61737
26972.83333	3.6565	3.6565	3.6565	3.6565	3.6565	3.6565	3.6565	3.6565	3.6565	3.6565
26972.875	3.69563	3.69563	3.69563	3.69563	3.69563	3.69563	3.69563	3.69563	3.69563	3.69563
26972.91667	3.73477	3.73477	3.73477	3.73477	3.73477	3.73477	3.73477	3.73477	3.73477	3.73477
26972.95833	3.7739	3.7739	3.7739	3.7739	3.7739	3.7739	3.7739	3.7739	3.7739	3.7739
26973	3.81303	3.81303	3.81303	3.81303	3.81303	3.81303	3.81303	3.81303	3.81303	3.81303
26973.04167	4.63665	4.63665	4.63665	4.63665	4.63665	4.63665	4.63665	4.63665	4.63665	4.63665
26973.08333	5.46027	5.46027	5.46027	5.46027	5.46027	5.46027	5.46027	5.46027	5.46027	5.46027
26973.125	6.28389	6.28389	6.28389	6.28389	6.28389	6.28389	6.28389	6.28389	6.28389	6.28389
26973.16667	7.1075	7.1075	7.1075	7.1075	7.1075	7.1075	7.1075	7.1075	7.1075	7.1075
26973.20833	7.93112	7.93112	7.93112	7.93112	7.93112	7.93112	7.93112	7.93112	7.93112	7.93112
26973.25	8.75474	8.75474	8.75474	8.75474	8.75474	8.75474	8.75474	8.75474	8.75474	8.75474
26973.29167	9.57836	9.57836	9.57836	9.57836	9.57836	9.57836	9.57836	9.57836	9.57836	9.57836
26973.33333	10.402	10.402	10.402	10.402	10.402	10.402	10.402	10.402	10.402	10.402
26973.375	11.2256	11.2256	11.2256	11.2256	11.2256	11.2256	11.2256	11.2256	11.2256	11.2256
26973.41667	12.0492	12.0492	12.0492	12.0492	12.0492	12.0492	12.0492	12.0492	12.0492	12.0492
26973.45833	12.8728	12.8728	12.8728	12.8728	12.8728	12.8728	12.8728	12.8728	12.8728	12.8728
26973.5	13.6965	13.6965	13.6965	13.6965	13.6965	13.6965	13.6965	13.6965	13.6965	13.6965
26973.54167	14.5201	14.5201	14.5201	14.5201	14.5201	14.5201	14.5201	14.5201	14.5201	14.5201
26973.58333	15.3437	15.3437	15.3437	15.3437	15.3437	15.3437	15.3437	15.3437	15.3437	15.3437
26973.625	16.1673	16.1673	16.1673	16.1673	16.1673	16.1673	16.1673	16.1673	16.1673	16.1673
26973.66667	16.9909	16.9909	16.9909	16.9909	16.9909	16.9909	16.9909	16.9909	16.9909	16.9909
26973.70833	17.8145	17.8145	17.8145	17.8145	17.8145	17.8145	17.8145	17.8145	17.8145	17.8145
26973.75	18.6382	18.6382	18.6382	18.6382	18.6382	18.6382	18.6382	18.6382	18.6382	18.6382
26973.79167	19.4618	19.4618	19.4618	19.4618	19.4618	19.4618	19.4618	19.4618	19.4618	19.4618
26973.83333	20.2854	20.2854	20.2854	20.2854	20.2854	20.2854	20.2854	20.2854	20.2854	20.2854
26973.875	21.109	21.109	21.109	21.109	21.109	21.109	21.109	21.109	21.109	21.109
26973.91667	21.9326	21.9326	21.9326	21.9326	21.9326	21.9326	21.9326	21.9326	21.9326	21.9326
26973.95833	22.7563	22.7563	22.7563	22.7563	22.7563	22.7563	22.7563	22.7563	22.7563	22.7563
26974	23.5799	23.5799	23.5799	23.5799	23.5799	23.5799	23.5799	23.5799	23.5799	23.5799
26974.04167	23.5833	23.6133	23.6133	23.6133	23.6133	23.6133	23.6133	23.6133	23.6133	23.6133
26974.08333	23.6133	23.646	23.646	23.646	23.646	23.646	23.646	23.646	23.646	23.646
26974.125	23.6459	23.6787	23.6787	23.6787	23.6787	23.6787	23.6787	23.6787	23.6787	23.6787
26974.16667	23.6613	23.7119	23.7119	23.7119	23.7119	23.7119	23.7119	23.7119	23.7119	23.7119
26974.20833	23.6637	23.7454	23.7454	23.7454	23.7454	23.7454	23.7454	23.7454	23.7454	23.7454
26974.25	23.6918	23.7782	23.7782	23.7782	23.7782	23.7782	23.7782	23.7782	23.7782	23.7782
26974.29167	23.6095	23.8137	23.8137	23.8137	23.8137	23.8137	23.8137	23.8137	23.8137	23.8137
26974.33333	23.4772	23.8504	23.8504	23.8504	23.8504	23.8504	23.8504	23.8504	23.8504	23.8504
26974.375	23.4934	23.8835	23.8835	23.8835	23.8835	23.8835	23.8835	23.8835	23.8835	23.8835
26974.41667	23.526	23.9161	23.9161	23.9161	23.9161	23.9161	23.9161	23.9161	23.9161	23.9161
26974.45833	23.5504	23.9489	23.9489	23.9489	23.9489	23.9489	23.9489	23.9489	23.9489	23.9489
26974.5	23.581	23.9816	23.9816	23.9816	23.9816	23.9816	23.9816	23.9816	23.9816	23.9816
26974.54167	23.6136	24.0143	24.0143	24.0143	24.0143	24.0143	24.0143	24.0143	24.0143	24.0143
26974.58333	23.6462	24.0469	24.0469	24.0469	24.0469	24.0469	24.0469	24.0469	24.0469	24.0469
26974.625	23.6788	24.0795	24.0795	24.0795	24.0795	24.0795	24.0795	24.0795	24.0795	24.0795
26974.66667	23.7114	24.1121	24.1121	24.1121	24.1121	24.1121	24.1121	24.1121	24.1121	24.1121
26974.70833	23.744	24.1447	24.1447	24.1447	24.1447	24.1447	24.1447	24.1447	24.1447	24.1447
26974.75	23.7767	24.1773	24.1773	24.1773	24.1773	24.1773	24.1773	24.1773	24.1773	24.1773
26974.79167	23.8093	24.2099	24.2099	24.2099	24.2099	24.2099	24.2099	24.2099	24.2099	24.2099
26974.83333	23.8419	24.2425	24.2425	24.2425	24.2425	24.2425	24.2425	24.2425	24.2425	24.2425
26974.875	23.8745	24.2752	24.2752	24.2752	24.2752	24.2752	24.2752	24.2752	24.2752	24.2752
26974.91667	23.9071	24.3078	24.3078	24.3078	24.3078	24.3078	24.3078	24.3078	24.3078	24.3078
26974.95833	23.9397	24.3404	24.3404	24.3404	24.3404	24.3404	24.3404	24.3404	24.3404	24.3404
26975	23.9723	24.373	24.373	24.373	24.373	24.373	24.373	24.373	24.373	24.373
26975.04167	23.9723	24.373	24.373	24.373	24.373	24.373	24.373	24.373	24.373	24.373
26975.08333	23.9672	24.3732	24.3732	24.3732	24.3732	24.3732	24.3732	24.3732	24.3732	24.3732
